product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
57e089e3103f5cda6a4ce23b77399bdb,bebes,18,1194,4,650,20,8,14
d47591e510ca45b6546c65973f772643,relogios_presentes,51,227,4,200,16,2,11
038e3a669bb495e56d9d609d874fb668,esporte_lazer,49,862,1,30000,105,70,20
346b164b843475e78b18db900c65231c,relogios_presentes,33,718,1,800,21,14,14
ee57070aa3b24a06fdd0e02efd2d757d,informatica_acessorios,55,937,1,107,19,13,13
3124ebde91642b0dfe55808bb9490ec6,brinquedos,34,469,4,400,19,15,11
ea82e1eb503f5120faffcb2ca132a600,automotivo,33,215,1,300,40,4,30
9ad035c24a9a92391b9e4be7d07879fd,beleza_saude,58,1441,1,200,16,16,16
5e98bf1c0b10e3178f1278030034c1fb,informatica_acessorios,29,587,1,675,50,5,20
a8075470f960215ffb67624782f80fec,ferramentas_jardim,60,361,4,2900,67,3,31
2ff17002562478fb03cd44f09e7ca51a,relogios_presentes,52,529,1,283,18,14,14
f32f6e5a56335f914976e4ad65731520,utilidades_domesticas,60,436,5,11800,45,28,45
bcb4f6803e8889a70dc5ed14c2f5f785,informatica_acessorios,41,685,2,200,16,12,11
2a9e3d335bbb23ffee8c9da6cecb7bb8,moveis_decoracao,55,1750,3,2400,105,3,70
10be5827cbcb06a81f220d46dafd0af0,beleza_saude,54,1281,1,375,16,3,11
78819ab10b4a44927c832a21c06849e0,informatica_acessorios,53,3330,3,1100,28,10,20
e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38,716,3,833,19,12,17
7814c273ab16783d73a9863ebfa8b141,moveis_decoracao,51,756,1,12250,45,35,45
0ab20af8197d84bc8831765be67b4cc6,bebes,51,872,2,11100,38,47,44
912d5af95a68c1f1b7ba4b69e4344e61,beleza_saude,39,858,1,500,37,10,21
908a8949fc2615cde40d1568d16aa6ca,esporte_lazer,54,789,4,900,35,10,35
dc88749b92c7dd97a89577f11aea8c3a,automotivo,60,149,1,450,30,16,16
ecc10d287641039c31deb3a2873215e4,esporte_lazer,60,2493,1,2500,31,33,32
d0fe4295267f15ccaceac4fb233d8c9a,informatica_acessorios,52,398,1,350,20,2,26
f5badee8a0e679f057ec0ca4f0f32dcb,construcao_ferramentas_construcao,59,427,8,450,20,10,15
99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54,245,1,1383,50,10,40
d95f03455f14fd566743964beef46ff0,utilidades_domesticas,42,540,4,9800,31,61,31
89e30d3452ed2e7f8d86803da7954f05,relogios_presentes,51,449,2,300,16,11,11
757e8df3e7c5c52482db573f5f368e1d,consoles_games,52,574,1,400,21,10,13
04dc26a02c448f6f2b914f01c2902ebd,consoles_games,50,361,1,483,24,17,23
af9c4277d06aa18aabbfebbe94ee9c79,esporte_lazer,39,369,2,2700,20,15,15
ba4614e1cda7783e5c08d4372080d8b2,automotivo,58,679,5,5600,78,4,47
1f2b62e693c588aef7be1f457137b15e,moveis_decoracao,58,2276,2,3000,69,11,11
83b00325c13c44245b2c3a2befa62a0e,bebes,56,621,1,10700,40,40,40
02fb2d61da1247bf732360ea76b16240,malas_acessorios,49,824,1,850,19,51,34
9a075ce513162a3fb49c28aa1b6be52a,relogios_presentes,43,528,1,450,20,11,15
e0884eed28311e4365d93a89ac57eafb,audio,47,423,1,250,27,5,20
0603d2d85bcc46beb11bd247870c4841,cama_mesa_banho,30,66,1,1450,55,14,43
f6129fe69e08f8a94a3ab1e72d9394b6,beleza_saude,44,299,1,867,17,27,16
c62bc42d383a40b285eee3f95240c817,cama_mesa_banho,56,2536,2,1800,43,8,33
5b6263339240fc2b980849790e450c70,telefonia,54,1006,1,150,18,6,12
5457c026a643626249213e1e39c31d10,perfumaria,52,980,1,463,19,16,18
3a806ac1ab98107febb4ffcf38bc1fac,bebes,53,704,3,4750,60,20,50
d5d90594fb788acb2a213520f8fdef09,fashion_bolsas_e_acessorios,58,571,5,100,17,9,17
f6fa93875f4a7dac03e0a22143f4d815,cama_mesa_banho,37,212,2,450,25,9,19
8d117b157de0b1a41b75de2833fd4f6e,consoles_games,55,1683,1,625,21,13,13
72d3bf1d3a790f8874096fcf860e3eff,brinquedos,57,341,2,583,20,21,20
97b3b8e8ed22d0ceb3b3c520e806a334,eletronicos,40,395,1,200,22,14,17
4b5e26931a0b0d3a690a3f520329a975,esporte_lazer,57,1161,10,9450,85,10,33
0f370babdc8148e1dd9d4bfc3235982a,relogios_presentes,57,312,4,200,16,2,11
7aafb113cc4cdd6f842135ceb2ba4b50,esporte_lazer,53,806,3,1950,25,45,25
9bfc55df037ce3ac01bfd84781adf7e5,audio,45,1654,3,530,19,14,15
711032db75fae9c76c17020aa359a99d,telefonia,34,875,2,296,16,9,22
63888810573fd78e60644cdf803cd2fa,esporte_lazer,59,320,2,100,16,16,11
5ccdfc35d9cff8db4fa46b83d5712899,pet_shop,30,764,1,15700,81,19,60
f79e80cef766188c58d8231218a2ae3d,moveis_decoracao,56,1497,3,1550,105,3,70
58f1f70c378b16f78eff44c7104aa772,esporte_lazer,53,985,3,1400,34,16,23
8f5cd67d0e2be158ff1e6c0b841686a4,telefonia,60,818,6,350,17,4,12
3cb39171fd36c50097f2dedbbe0dfe6e,automotivo,60,3136,4,100,17,10,15
55403fdc84a027ae6565b360af50e1ee,perfumaria,59,1128,2,5446,21,14,18
4f017feb2973d563da787c6ac3073b44,esporte_lazer,57,1351,4,2600,16,50,16
1dddcf66e6d46f1b94005221d92c6eca,utilidades_domesticas,28,227,1,5550,38,14,14
daa5000b84b8bd4a9e8e622f154ac0c5,beleza_saude,48,583,1,150,16,7,15
6802aa790a9a2217f0019b44973c8268,esporte_lazer,31,248,2,850,60,15,15
fcf4c9a897ae906e5a467ebf4589dffd,bebes,60,262,1,987,25,25,25
837b5c6df9ceb8a9c604e78fde0e60a2,informatica_acessorios,32,1074,2,250,39,2,30
67cf741b2e7fa5801046eeb8b95b8aa8,telefonia,59,734,4,250,17,4,12
c5b6cb0ce3279d64025831b972bf5dee,papelaria,59,354,3,6050,38,30,28
5cbd94dfca12072c25768e0885740408,consoles_games,58,688,1,225,16,6,11
73a1c27772beb35c2b0caf9a809570f8,automotivo,58,217,2,150,25,15,15
cb69547b36cd7dd0fd98f7e6469dfd51,papelaria,42,196,4,850,40,15,30
a07e8af7e44f533552dbfd94f480ef37,livros_interesse_geral,44,915,1,350,30,5,30
c235a7c2c9c539eb3e917705b18d690e,esporte_lazer,56,1095,4,1100,100,15,30
2e1b5445dd65296e510e3e8c65ea7071,malas_acessorios,44,224,1,750,46,10,33
aa067411083105e630fe32dc30692555,moveis_decoracao,56,629,1,9550,35,45,45
937c825572d26b9e5a723527c6d625c6,cama_mesa_banho,39,169,2,300,25,8,19
e84bf31698e5842d605c5aa9cfc8b02a,utilidades_domesticas,33,211,1,1150,25,25,16
6a41e9f388cfee3b924ed19821527c21,fashion_underwear_e_moda_praia,62,594,3,200,19,9,27
0d5837a2580f92e18e2d1b5f7fa70c2d,utilidades_domesticas,57,1343,10,30000,60,70,60
13da041c237c948a2d42da8bcd7c329d,artigos_de_natal,38,748,1,4650,50,8,45
570bc3b3d1e5e422e2f48dda6adf72d7,telefonia,37,249,3,300,19,4,11
27cef810f33a53a546e924bd77b07cb3,papelaria,49,541,2,800,45,25,35
d473f089b5ee128dde110a0f756f8ef0,moveis_decoracao,55,408,2,1100,16,15,18
561e48cdfacd14e7cfe67aa4ebd0caea,pet_shop,63,1538,2,650,21,18,20
3b0f7951038b105522c2d566b54421f7,telefonia,56,341,1,175,17,6,13
473795a355d29305c3ea6b156833adf5,perfumaria,36,605,2,100,20,20,20
be1c4cf8a2d2aade623eb7a646d2a0bc,cama_mesa_banho,54,508,1,850,45,15,30
2873da054c3a30189c5aac7b87d3b6e9,,,,,1150,40,11,15
aceab7cb5e3cc8e531d7e0fc7c4cbffc,automotivo,51,840,1,3400,45,20,45
64d0feb1bcf9c7fe7b5dad3271c10910,moveis_decoracao,58,696,7,750,25,15,35
92f68ab4731b0172739a91b91fef076b,instrumentos_musicais,51,238,2,3700,20,20,20
a77453f011b20e66aec0d64f59106fbf,informatica_acessorios,21,663,2,100,16,16,11
22a0c6b3f34506fc9a6d78ff201f3dbf,moveis_decoracao,52,638,1,1400,40,35,40
8097e6d8de77768d9f72295263e440fa,beleza_saude,37,601,1,224,16,13,15
ed5783fe4b2194c66043e77b648ff4cb,moveis_colchao_e_estofado,48,787,2,6600,45,25,35
d36d9ea1497c1e294498cc39df08a687,cool_stuff,29,953,1,200,16,20,20
afb4b687981fad8723f84510c57c84bb,papelaria,58,649,2,450,25,15,28
0f91b6a95a57a43203a9b17de98960d9,beleza_saude,23,274,1,390,19,12,17
555fb1933a0229450e7c01860a394dd4,telefonia,59,777,6,350,17,4,12
c509d9cdf78468c910d844f16b29fc7f,consoles_games,49,854,1,150,20,3,18
3ffc8b6c3ae2afbf307cbd802bfb5e4c,bebes,52,233,1,8950,41,40,40
3a4db42aea95097b7a616b36f21d143f,papelaria,56,225,1,1000,33,32,38
1e8d46e0cdc62c1ffa69cc04a6f2660f,beleza_saude,34,617,2,250,24,11,11
e3de19106e36f3981c320553135a6610,esporte_lazer,58,2170,1,500,24,20,20
561b72208efb5be7e6834dc471aca43f,pet_shop,54,868,1,6350,50,30,30
12e2d17d42cd9d770771fb08675a870d,papelaria,48,432,4,1525,25,34,37
59391e840980a4bb6df5f44d3d734df7,esporte_lazer,59,1025,4,600,16,4,13
769083fbf5eb9f3f132a633cc9809388,cool_stuff,58,1419,4,8333,59,31,75
652b2c3cfb3ca763c54795335a22f1ad,pet_shop,53,468,1,200,16,8,15
bb1865456593db5a35bcc2b23174a09d,esporte_lazer,39,1424,4,7450,101,16,32
0a4093a4af429dc0a9334300e5c13ae5,beleza_saude,56,389,1,300,16,5,15
739d233784c9f8e12635a19084e90cf5,informatica_acessorios,60,983,1,927,22,13,28
9cf46f1d4af935182cc2fa4690a77a00,relogios_presentes,41,733,3,200,16,13,13
654a7e7cc8b61ba09cefd8e02be969d2,fashion_underwear_e_moda_praia,62,594,3,350,19,9,27
d5991653e037ccb7af6ed7d94246b249,informatica_acessorios,42,363,1,922,30,15,17
e7e0728e9e488b0a67ef4d95e98ee4c8,eletrodomesticos_2,58,722,1,13850,35,95,25
08574b074924071f4e201e151b152b4e,ferramentas_jardim,36,450,1,9000,42,12,39
f8b5807c6dfdce709e2872a820c1c7b1,instrumentos_musicais,59,905,4,650,26,10,22
4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,57,1620,1,2350,16,40,16
dfb97c88e066dc22165f31648efe1312,automotivo,53,597,1,5417,47,44,44
b1710c76a2b88d24f13cf3afbb18d700,telefonia,60,818,6,250,17,4,12
e2883845d83ecea7f341705fafdfd19c,informatica_acessorios,47,2356,1,100,39,9,11
db13a5fbc4bf2465d9c83b80aeb0697c,cool_stuff,46,850,1,2000,40,24,30
5758144640044883abcfc4569f97b5ee,telefonia,57,880,3,100,18,6,11
74ae869eb82594d9cbe6e934cf143e0c,telefonia,60,751,3,150,17,4,12
8b6c7a1576a913518e4085451e978bf9,esporte_lazer,44,1219,1,867,21,18,16
63ae63c279f3ccd864bc7756f81bec2a,cama_mesa_banho,56,230,1,1825,40,14,33
90a4e360b368cf4f42028b8ed1d99d41,automotivo,54,181,1,3150,23,4,21
74d70f0700daedecb18089fa693f5ca2,cama_mesa_banho,59,305,2,4000,45,15,35
dfc9d9ea4c2fbabe7abb0066097d9905,cama_mesa_banho,54,797,1,3300,19,35,31
46d6fa3170df63d5372aa59928ba33dd,esporte_lazer,56,244,2,1000,60,15,15
544f4b7ff50d0cfa47e70a27458c8d95,beleza_saude,52,2492,1,150,16,6,11
4fe644d766c7566dbc46fb851363cb3b,artes,48,1232,1,1700,65,6,50
74985eecf05f5ef2d7e4c59156454e2c,automotivo,59,1657,3,525,18,13,17
e87c9809c13acca4246dfb2fdcaebbe1,papelaria,35,189,1,733,43,31,28
1a008efb54e4b407c1e6fe472199b7dc,automotivo,38,618,1,8200,30,30,30
781afe929e3016a667f5f439afd55fce,esporte_lazer,42,590,1,400,18,18,18
3c5b21c421b047cc64c31c3a2517b1de,informatica_acessorios,33,1080,2,250,41,2,29
4025ee582ef6b8c478af3b44cf89054b,cama_mesa_banho,60,58,1,200,20,2,15
4eaa9539b7777049d7b8451cf44fd967,informatica_acessorios,29,859,3,150,16,12,15
fb01a5fc09b9b9563c2ee41a22f07d54,consoles_games,33,912,2,1500,33,25,11
60495adb1f1a49c8aea75e5e56a47a48,beleza_saude,54,2736,1,150,19,7,12
542ad0ab955876d25ddf09684a3b3c5e,cama_mesa_banho,58,660,1,500,43,12,16
79ccb1aca8fcf379a6ed2412fba0480e,moveis_decoracao,60,423,1,8050,52,18,35
81b6c7c058add831803fcbba6dcc1df2,cama_mesa_banho,60,235,1,1400,34,7,32
30469bb5ea377eae7121981e2f0778e4,esporte_lazer,57,574,4,5950,20,30,80
68ead07b01fb0fc4ddd54fa20341416b,market_place,59,451,1,750,25,35,25
914c9e9af640dd56f48764a225b00f89,moveis_escritorio,47,1047,1,7463,56,64,35
961d02e19e9ade3ba8aa028c87b0d8f7,informatica_acessorios,57,1086,4,350,16,4,11
7e6c4a0bf900e259f50ba63331fd2785,relogios_presentes,59,755,2,250,16,2,11
30ccf4724f5227265f837e9ba0246278,malas_acessorios,52,573,1,1450,49,10,33
2328b70112728ace35ac8d11bf4d90f6,automotivo,52,683,3,1200,20,20,20
eecc2c78b528d8073b4f1c4bddf92aae,informatica_acessorios,36,377,1,600,36,11,14
7b35be468d9795a7529f65c50ec87668,relogios_presentes,35,765,3,4381,18,14,14
f9379f60154525fc7b7aab43e4f14651,telefonia,55,1311,2,50,18,6,11
22731e85c06982660a09c2ceb576ede6,papelaria,47,181,1,200,21,14,18
3570caaeaa3f5a1ae76392bb2b4155f9,esporte_lazer,31,492,3,1550,62,18,15
b1bd4278cdf42ce07b61d1a19d1aed07,telefonia,53,879,1,83,18,5,11
1871f846d88e6b0632e1058b61d35964,telefonia,53,320,1,117,19,4,14
ac44def10e24998cdee20a208d691127,cama_mesa_banho,55,1208,1,1175,45,7,35
df3a9e7f7f59298a2bf47cc0917dae1d,,,,,800,23,5,31
8aa6223e400af9c97b07c75993142721,bebes,54,830,4,5000,40,10,40
33f6041c8435ede933165b29f240531c,automotivo,37,45,2,1000,102,38,27
092efe1dbcc1a4752b17a19fb6de36dc,moveis_escritorio,33,1217,1,14925,53,54,18
419cb1b441eda9b92ebd1a1b96090c26,telefonia,60,777,6,350,17,4,12
a1c4bbc86f12628bb57430973e680129,perfumaria,28,552,1,550,20,20,30
65266b2da20d04dbe00c5c2d3bb7859e,papelaria,38,316,4,250,51,15,15
f4f67ccaece962d013a4e1d7dc3a61f7,automotivo,52,603,1,7625,61,14,61
c69a909c359c635a647fb23aff17b362,esporte_lazer,60,531,5,700,100,19,19
780eca5ccab605bd724e8e141f32d3b2,livros_interesse_geral,46,673,1,1200,24,5,17
8fbf9021a217075b130d33b3485e8fb3,beleza_saude,24,581,1,1000,16,16,14
16c4e87b98a9370a9cbc3a4658a3f45b,instrumentos_musicais,53,1935,1,18000,105,30,40
9879169b145e0626f5e30e5b5ef9f938,bebes,49,223,3,300,30,30,20
16ec3cff48acf77c13de21217bcc8af0,cool_stuff,53,1071,5,3463,59,27,32
b2e7c39bb137bb4b3651862c6b611468,informatica_acessorios,42,721,2,100,36,9,20
1a69b9ec6d25d7656d024ad51f55c0ec,cama_mesa_banho,57,795,1,2950,19,35,31
1f5b481884bcb937cc06892b7419eaf8,beleza_saude,53,1003,1,500,26,6,21
b74d57e3377dd78aace6d070fc48cc88,cama_mesa_banho,55,556,1,675,40,18,35
22e5bd0a94fa88bf9fd09b2fca94afa4,relogios_presentes,47,384,1,800,28,9,28
043424c9047266b778d9f440c63dc349,construcao_ferramentas_construcao,60,327,1,9075,34,12,34
9d6fc8e7b56702efaf2e2eef7fede2d5,telefonia,31,890,1,100,17,2,11
044f05bc9de36e8a693a83e4bc79dd0d,telefonia,59,734,4,300,17,4,12
02475368dfb38934fe55f574024fe1d7,relogios_presentes,55,569,5,250,16,2,11
e80a0c4b0bb3f2f171f0fe8360513d90,fashion_roupa_masculina,34,185,1,225,19,27,27
6bb340ddddf26fad46161b199d171cdd,telefonia,51,2113,1,529,21,15,23
3b762a9e09456347d19b0e824ddf033a,cool_stuff,50,1034,3,2200,99,5,47
722dc14e0848efdb771dca6de2929c41,beleza_saude,32,397,2,250,16,16,11
06edb72f1e0c64b14c5b79353f7abea3,cama_mesa_banho,39,161,2,350,25,8,19
9351b1e4334769dc0abe871ee3c7abc3,beleza_saude,56,329,2,350,19,17,15
a851e7dc032482e1670b2b0720ec44a1,utilidades_domesticas,51,193,1,1600,42,5,32
39e3d246a3edd7b9ceba203155c1542c,cama_mesa_banho,56,517,1,1050,16,10,16
14dffa241a078aeaebaef48a49e807ca,bebes,43,746,4,250,16,7,11
2eb72d11643aaae8f92fafc9296674c8,esporte_lazer,53,484,1,200,21,21,21
0bc9537c77fb84d081077c24714c8506,informatica_acessorios,41,702,3,400,16,16,13
b38b25d838ae0b8385e8cc68b9017644,beleza_saude,59,1153,4,200,18,3,20
e4782ca6e59722999a1b22f350c28ddb,esporte_lazer,30,815,1,1092,27,27,23
e9728f36e661801abf1730782e00a0f3,utilidades_domesticas,24,209,3,350,32,5,22
ec4e57291d338e3c8aa867c384d1be68,artigos_de_natal,32,247,1,450,16,20,11
3ef8d885129ad51b20838faba23825a3,livros_interesse_geral,45,510,1,550,25,5,18
35c7e6723b080a78be6fc25d81eff5ea,cama_mesa_banho,54,216,1,1350,45,15,35
ea588d45372c3d1b99f7761e35c2952f,beleza_saude,26,864,1,2550,31,16,21
332842d24e84234cd91299a225de76ab,relogios_presentes,58,1209,1,1750,50,6,19
113f80f12c8892f0c59206f70b862b40,cama_mesa_banho,52,170,1,250,16,10,16
0602bc6086443c4e9b9e5ba88119ce08,perfumaria,32,219,1,133,21,12,19
5cd07c84a1c25575ac2fc3fa73f1d952,brinquedos,63,2873,8,1200,39,22,14
a9410f6e58948e056b9eae0653aa0c75,esporte_lazer,35,964,1,253,16,11,13
3b94e26edc496743bbce82c42f0a9903,moveis_decoracao,53,1013,4,400,50,3,25
f713c90e84b1bf2e157637d63fe09a68,cool_stuff,48,495,2,200,16,11,11
457cd0a99cfa977993e4eb6d98d95abb,telefonia,59,777,6,350,17,4,12
53713c210da42f7fd172e7853020ddf6,cama_mesa_banho,35,132,1,800,40,4,30
363218ba55c610b750224f90bdd34be1,cama_mesa_banho,46,279,1,1813,67,12,47
7cfb84c1323fb861a17478de42b1839f,cama_mesa_banho,59,291,3,1450,37,23,35
833cc08f39d51d324d7c702707535e4f,automotivo,52,666,2,17400,65,25,25
a8b0dd2c57b49b649373ff5a495a697e,informatica_acessorios,54,3675,4,350,17,7,13
4c6aedb2bfbcb47f59db757dfc22c607,artes,55,2021,7,700,19,5,20
81d879a43537a2803762ce12282ccbc9,eletroportateis,56,113,1,200,16,35,25
dcd7a14115098925c83dd54daab99cbd,papelaria,43,131,2,200,22,9,15
b01d34f6d2545269d348181768eca049,relogios_presentes,59,112,2,150,16,2,11
820a71c6cab9c9f8c9089394c667ecfd,automotivo,56,1595,1,8000,40,25,30
9257d3f01cd400076c63470f92434c7e,cool_stuff,41,349,3,500,16,11,11
22ad84a8542945d56593a32b34abe336,brinquedos,48,332,3,1950,35,10,22
e8aa7bbd775831bc6bdc900a9bf5d75a,industria_comercio_e_negocios,49,219,2,400,23,5,17
9a2e821cfc513051382e27606ab3325c,papelaria,58,205,2,6000,60,20,29
db06e3f64ff47ef36a46f8530d002fa5,,,,,1300,17,19,20
005030ef108f58b46b78116f754d8d38,perfumaria,54,942,1,50,16,5,11
860d51f23d7ca3111d26ee05bf1aa355,cool_stuff,24,243,5,250,24,15,16
b9900407a55cb2b306ae612415c3340e,livros_interesse_geral,45,646,1,400,26,6,36
d65a8b442d5ca2ebc7ccd31732257bbd,relogios_presentes,44,349,1,500,20,14,18
ef66e63137bdd1b2e44aa968646fc1e3,moveis_decoracao,41,789,1,750,20,35,20
baf7a75881d1a6704d6341161009a0cd,consoles_games,50,555,2,600,20,15,20
fad824f446c61e0e6e1e8644c17a9f59,utilidades_domesticas,50,251,2,700,30,30,40
3de0f67a3747dbf94f485e9f5843b02d,beleza_saude,54,797,2,200,20,10,15
a03e40dea3abae7cadf374eda9afc2c3,perfumaria,54,575,6,2300,26,26,35
c32b1155b886162db8e1ec114699a799,cama_mesa_banho,53,381,1,825,25,18,40
b3bd55bb626fd2657bbb08dd016a0cde,bebes,50,329,1,6700,57,40,25
00ffe57f0110d73fd84d162252b2c784,utilidades_domesticas,56,1877,1,16000,16,2,11
537795846d3155fd59b4eb12545b1b2f,perfumaria,54,937,1,50,16,5,11
8e070d077d43019c6ab43765f69d8401,cama_mesa_banho,49,1904,1,1200,60,15,40
679d1a26cc192f14e7e30ae397f8b089,beleza_saude,27,1310,2,350,20,10,15
37246960437c4a40a03c40f0ea2e957c,cama_mesa_banho,55,246,1,1800,38,10,38
b3716b1e3576d3f2f246139d80c67d6a,brinquedos,45,215,1,200,45,15,35
5895e5cc058d6773e63c7084c7f6e636,esporte_lazer,58,734,1,375,17,12,17
6a2961a3f5c85026ed1b3406a9ac27cd,papelaria,50,226,2,10950,60,20,17
b3af6df8f36460eadc69ee2310a440d0,construcao_ferramentas_construcao,60,327,1,22350,41,13,41
c33af1c0bec994ff07664ab6dcae7a86,moveis_decoracao,52,212,1,800,23,3,23
cb606ee58d4f11da0e4b813f87f6fd46,automotivo,57,302,1,150,24,2,17
7c8e2b381bb0fcba5b368961d7823cd2,pcs,55,1131,1,12050,27,50,53
8340594577e768fdc5ceb3c3973a064b,moveis_decoracao,48,219,3,450,16,5,20
c5038055690911ed8e218cceb07acdf8,esporte_lazer,59,995,4,3500,86,26,18
efe51826ab4363ada69569a61c5a23b1,construcao_ferramentas_construcao,55,222,2,150,20,4,20
5840dc6e051b1a6974ff206c4c454afc,beleza_saude,31,1748,2,357,16,17,17
612e4aedc946db0cf1a5b9e1f2f81272,ferramentas_jardim,54,822,3,250,17,7,12
c075b8e131353552218860f1c421e4ef,moveis_cozinha_area_de_servico_jantar_e_jardim,30,1565,4,1750,20,16,30
0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,49,100,4,150,16,12,12
f67ad6b3366ae186b8d29087e6d5ebd0,automotivo,55,998,2,100,17,4,17
6217dab6fce05a4924116e90d7f301c1,informatica_acessorios,54,309,1,1000,36,22,25
3ac29f1f25166dcc60b97e65d9a5885c,esporte_lazer,60,1493,2,1050,80,8,15
e9b2560544c293e02f2b966041e10f24,esporte_lazer,51,639,1,1143,24,22,19
a4d56f9d3619387639fec0567bc4693d,automotivo,34,230,1,350,40,4,30
a322cb898d31adbe4a4de692f4bc0276,esporte_lazer,50,623,1,1200,19,18,16
a3daee3915d4fb98376e039ede6bdea6,moveis_decoracao,45,264,1,6450,35,30,35
8c9fade80dfe6522d111aa9bbcde35bd,casa_conforto,58,217,3,15100,60,30,50
821989139f3c663402b835436a9d5639,bebes,43,1688,2,250,16,16,11
049ac5dce8536884a652ce73c58022ab,cama_mesa_banho,44,505,1,250,26,6,20
9c3225fb1d3bb4943cf7be6afa4b4246,industria_comercio_e_negocios,56,638,3,9225,61,61,30
aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44,903,6,2600,50,10,30
6987398dff454a3138231540e2a6ec61,informatica_acessorios,38,209,1,1033,31,17,22
d272d0921188b0bd91542d704b21404e,eletronicos,36,420,1,150,25,7,16
ef7352a2d8b4adc975b83c8e8c23da5c,esporte_lazer,49,1485,2,210,17,13,16
c1617123e66d2491ca93ceadfd36203e,cama_mesa_banho,54,687,2,1050,32,5,30
46292acbc08d49b95138891146f7287b,pet_shop,40,961,1,158,18,6,13
e282624d8c82e04983f125e167eb4521,telefonia,45,343,2,117,18,4,11
a779813bc20484d25e7dddbacab940a7,beleza_saude,33,776,1,700,30,12,16
8be128ce3f51211048f4b891e9303381,,,,,3300,28,20,40
ea5708a5c7124ed181b770fe811ec775,papelaria,60,501,6,550,22,7,15
52b4432d5f2efc197d3e792329b38cec,informatica_acessorios,60,658,1,241,14,15,17
39aa98469aa7460a9764311b3f8efb12,cama_mesa_banho,47,161,2,350,25,8,19
2a2d22ae30e026f1893083c8405ca522,cama_mesa_banho,60,744,2,8350,50,27,38
20dfc860c4bf533f00053ad778d01a66,cama_mesa_banho,56,357,2,5175,54,31,46
9c8d68903b5106018c797e0e862ae55d,eletronicos,34,453,1,200,25,7,25
47ce15bd790ba2e089ce44e95c9f1c1d,esporte_lazer,36,917,4,1009,17,14,13
091af6c2d579fe0926b4fcb8db07f78e,esporte_lazer,58,920,2,2350,20,20,20
aef09d3b8be874a0a8b1706573a6c9b0,climatizacao,54,581,2,167,20,9,15
ad90bb7ba2b9ed51338d3d97b180bb05,beleza_saude,35,510,1,350,16,22,24
c61066ec039ab5de17a7d3151f8806c0,fashion_bolsas_e_acessorios,54,1438,1,150,16,2,11
566a4f2c4385f36d15c00dfcaae132d1,eletronicos,43,391,1,150,25,7,16
5a7373ba4c9b3e13513ded06cd1986c4,esporte_lazer,46,2029,3,105,20,20,20
c706d50b57c9e83293c2586d01f32445,papelaria,60,310,3,600,25,7,24
138dac44dc568cd36c6f1d1e5e181d5d,automotivo,56,896,4,1400,25,9,26
ec65faa314338306f45b04be616eed53,livros_interesse_geral,41,618,1,1525,19,14,19
165f86fe8b799a708a20ee4ba125c289,cool_stuff,40,1456,1,2425,29,30,19
9ee8816f1d901f62f4c8b2bd32e46b4a,esporte_lazer,14,129,1,150,30,5,40
e8b81f90e760cf36a89ecf3b3bf6cf05,informatica_acessorios,60,580,1,100,16,8,12
83fcbcb7aee7d8032262103f5e441ffd,relogios_presentes,59,414,2,700,30,10,30
830102bc96abe72181372676df005601,cama_mesa_banho,54,411,1,2250,42,16,36
15859e3a8aaa3c192c10a91d8722abd5,beleza_saude,51,2795,5,5650,36,26,36
3fbc0ef745950c7932d5f2a446189725,beleza_saude,50,1257,1,350,19,12,13
c8c969c3a6423f48df9fde8a13e6770b,cama_mesa_banho,52,662,1,550,28,4,22
32d53bcf0e4dd5e24ce8f1d29388b086,beleza_saude,46,852,1,200,16,10,11
69a6db5384c989b74cfe3f82ac932da7,esporte_lazer,51,1367,1,1700,25,25,25
48f45fb4d7e27353b8abef59be38b65e,utilidades_domesticas,28,91,2,1200,27,10,20
39fb1b20d35ef11b96ddb1180d89c25d,beleza_saude,24,666,1,700,35,35,11
26e253f334cf93847fcbf6e9faf51eb4,esporte_lazer,60,660,5,6650,93,6,93
422879e10f46682990de24d770e7f83d,ferramentas_jardim,56,348,2,1550,30,22,30
ed506becc3430a3a6331df5b4c3eaed3,fashion_bolsas_e_acessorios,48,731,1,300,16,2,11
72f2ba8b34e02757c445970388158e46,relogios_presentes,59,362,4,800,26,6,26
9b125b82780e1bbb7716c906ff46f89b,pet_shop,63,785,1,800,38,4,19
6ce335b97b0cc8e73bbade08a44a23dd,utilidades_domesticas,54,407,1,10200,30,30,40
5956cad5849f642bfdf5d50303952beb,esporte_lazer,55,2165,2,500,17,17,17
87b28d72d12acf347bee8bec0bc7d2fb,esporte_lazer,32,1162,2,4500,26,11,33
ee8b16196604ed47b34b094351ce68e2,bebes,47,235,2,9400,75,15,50
c3db113c416d50ed94fce65297d016f7,automotivo,56,653,1,5667,63,13,63
c0f0a0118a333081ca6786f7661c3853,cama_mesa_banho,49,192,1,3300,46,15,35
72172e982e8b92155069e4201c92c0bb,esporte_lazer,60,3847,5,200,28,10,13
