order_id,payment_sequential,payment_type,payment_installments,payment_value
713e88330db7e1d5390f3268287272b4,1,credit_card,2,173.27
466956eafdf33e09b80a44e188ceb5b9,3,voucher,1,9.46
afce0ce9c7f274fe0f46591b25e9d438,1,credit_card,1,32.00
75785442e7f4f3aee6dcdd92fd9328ba,1,credit_card,1,112.71
ea418b9e7145f9d09282bcd0f281b2c5,1,credit_card,1,55.62
d3364a29f093a5f36e7eca9f148235c2,1,credit_card,3,31.75
8a089e8bded26bb207aa04ad5791f91d,1,credit_card,2,66.06
7f05df42e3ae8f2e28d17d9be08995fb,1,credit_card,4,95.22
f9ae93cf1664881693318b7684ab45b3,1,boleto,1,79.56
27ea1775a86c796168b08511e529d0a3,1,credit_card,1,79.84
d774dda8acab57dc1f473be2a975cdf5,1,voucher,1,57.70
d2cc32c3614a3446aef94cfc1ade79b3,1,credit_card,5,59.09
836d0fa7922a98ebfd757fe914130592,1,credit_card,4,103.07
cfa2faba61860f34b537dc9a7e42f544,1,boleto,1,165.70
353f701bcba3aef1da4ccc8d5c4c3162,1,credit_card,2,45.48
839cdf42ef00fb4f5d66e449058b4d61,1,credit_card,4,111.82
368b20312c68710e9d75cbb5cef5c469,3,voucher,1,47.86
638ef1788b79081e63829d44a8f15e0c,1,credit_card,2,117.10
32dad65c7c23a695894f80922d9299ec,1,boleto,1,35.69
8b73eaf0b3285e63a85d59785dda1605,1,boleto,1,75.59
df3e4e0056f83d44b57664f39f3dba9d,1,credit_card,6,268.65
f98ae4bbfd1a32ea2104c8cf1f64dabf,1,credit_card,1,43.00
2d4d53a3344eb5deee068827c495bf51,1,boleto,1,369.60
458f56ee81b4430cbe1dc912203fddf9,1,boleto,1,165.81
5f5f8f264b5202f9bf45ae2ea217572d,1,credit_card,6,610.57
47eb4e8c8baad88de8c4eec4c107c698,1,credit_card,3,211.11
00ac05fe0fc047c54418098eb64e3aaa,2,debit_card,1,123.47
641b2871fe2ce7418e69b4c4fa21bd40,1,credit_card,10,409.95
b5da536992b01709ece25ec74fbd0ebc,1,credit_card,6,124.52
374bd3371c572eff1218edb0eb68cb96,1,credit_card,1,83.90
0db1291d4169060a3cd5b83f61c2904a,1,credit_card,3,142.01
062fb51d4257a8a7ef0bb5df1becde54,1,credit_card,1,37.00
64f5fd87174ba865c091f3ceabeaf0e3,1,credit_card,5,300.74
5c51a7f4f8a9a7abd2e089844082f748,1,credit_card,2,108.26
2831c6a69eccc212a3c595b7f93ef1c3,1,boleto,1,412.16
f7c666a64887124db742dd9a8a4e300d,1,credit_card,4,57.72
c24e1ca06df82199a5041274b7c33643,3,voucher,1,47.26
1d067305b599c1e0dceb3864056ea527,1,credit_card,5,170.43
e0785eb4173f81ac87d13c38100670dd,1,credit_card,1,53.90
7d87d6b3173540d739b15192cc787ae9,1,credit_card,3,63.10
9707e5dd2b32ab5cc39155a27eb3d0ec,1,credit_card,7,76.98
ad15d9b5c97ecfcbdffbd8148ef3e0a1,1,credit_card,3,84.74
9ba5b74f4d7d84f76cfb1644b6eee3a9,1,credit_card,3,84.92
854f8cb8dacdc3abc4cce7a7df6fcc1f,2,voucher,1,8.26
c4076d196ccd6ef48beb27d4e1e584f2,1,credit_card,3,166.52
e47a8c70f93fbf49317a66dffd051012,1,credit_card,8,202.83
8e6560f082c82cd950eaeb5dabcbeea6,1,credit_card,3,35.09
4df36fe83cf894ed979421fecd300bdf,3,voucher,1,15.48
83a5f8854981c7b3edeb547ad11c5e04,1,credit_card,1,42.58
4f8c25939ba36d08d148252e8b3846f1,1,credit_card,4,125.14
e11ea6be9b7b180e46f0b9186f39354a,1,boleto,1,104.38
bbc3a95177ff0c8a012e117f4dcb06c8,1,boleto,1,179.84
a6717f2cd428dfe26525facd5fada0ad,1,credit_card,8,166.35
45946efb64c679365ecd3938a0771220,1,credit_card,8,286.56
d1c0be9650d4276bd67e6f8cd3af248b,1,credit_card,8,231.66
d710cc27e881afaa41ec9e8aaa954a89,1,boleto,1,69.49
bcc786c10284d63d8d4c8a0a8c98428e,1,credit_card,1,99.74
893f7dbf0468472c94499e6143a45541,1,credit_card,4,352.64
e48b8d245a4e83db60a76367fe7ffad2,1,credit_card,1,173.25
013d92e415d1de7bf3b3b706f1b6d292,1,credit_card,8,204.07
a57e4cb553fb02d95f5acfab1d068804,1,boleto,1,46.78
c78fd57b912d62acf68d11da7a7c500b,1,credit_card,1,36.69
63c92634b4aa9841e6ef2be29bbebd77,1,credit_card,5,72.53
e77b736410809924bdd6ceea09559cfb,1,boleto,1,34.00
4b27760ac4ae035083d524268ca2ea4a,1,credit_card,2,190.44
2ca8aec06570512711a574eb7b961321,1,credit_card,2,73.43
7fdaacb6531a303bdcfd48de1512a7dc,1,credit_card,5,470.48
d4bf9a6552dbfc7f1b2f6abbb1028b99,1,boleto,1,22.77
0ebf39cd91e6c7f650db30a438805518,1,credit_card,2,117.76
160785e29f32dad981f631989203a58b,1,credit_card,2,148.22
f84cf1b66945f7dd5a8f3d20d06a875c,1,credit_card,2,71.62
52e8d4898a4cd3b8234d0db5502b382e,1,credit_card,14,142.11
2e740ecc4d15abb7cbef29f843b39942,1,credit_card,3,37.77
b405945d4c5330b5ba8f892602e7d9e8,1,boleto,1,476.85
41a1702de429a9f03364932da1ff1986,1,credit_card,1,0.24
26ccc2faacfa3bde877ac3d843a8eefa,1,credit_card,6,68.17
337fc25996a2eefd2a075d5967670799,1,boleto,1,149.23
88096595631e8d26b658306256e3ce34,1,credit_card,8,298.19
fc3443668654977029c4cc2ead0cc0b9,1,credit_card,4,301.35
a285ac76dd23bfb0ca14b34b894e9af9,1,credit_card,2,116.31
0d0b7c65e71700ed5fe8ae8d2baac37b,1,credit_card,10,250.68
543ab3128139efe78bf5e8006ae25087,1,credit_card,8,580.44
2da58e0a7dcfa4ce1e00fad9d03ca3b5,1,credit_card,1,158.49
07c25d3d928865cf442fac10a30163c0,1,boleto,1,55.00
31b2fdf38a3bfdf9a67d997242c65ed8,1,credit_card,1,72.15
d85d798c30de34a10899fc8df46b330a,1,boleto,1,302.79
4e8c19bde0793e367a90575bb84cd956,1,credit_card,8,314.13
a9686c0571545415d88bd292ad5ea792,1,credit_card,5,661.26
62c4fd481d60fc62e465737c7f09ee92,1,credit_card,1,35.68
7479602087995e8c012bedfc514562fa,1,credit_card,1,189.56
e15a6ce2cdb4246161836a1dde5e57d4,1,credit_card,1,81.11
243e51c6daa403a763ee38c31ebdb883,1,credit_card,1,27.80
4e2a846769fc8af3af8b7826b058fe4f,1,credit_card,1,76.76
d3f44296d90a42d3ec4b52b18654e87a,1,voucher,1,1.62
309de5faf9baa8961fd068f3f4e44dcd,1,credit_card,4,44.09
e5d4d06531c0f91fef9b87eb7d3b98dd,2,voucher,1,71.98
d21d7411b251f35ead1b210dc946ca70,5,voucher,1,50.00
e9127430dbed91fff9f8be5b50f3c808,1,credit_card,8,177.34
ef161f48adcaeede5920308df1c280b6,1,credit_card,4,198.51
9587bc545d7f5e1b8687a14fb3d2f6a9,1,boleto,1,162.65
b68158eed8887928a1dea62a3d9fc407,1,boleto,1,151.53
aee18d60fc803049a82d81af5f2a75ab,1,credit_card,2,77.80
9df586b8ab146a451addcd354a27a3ae,1,credit_card,2,147.15
deefddac1368fc8231f1db9657f5d69d,1,credit_card,3,188.01
d2029f1813972cb83dd49c3c27fcd304,1,credit_card,8,1222.15
a5e316a920122ee655d3a9fa01582514,1,credit_card,4,207.10
dd95d0db9c5b772bb855486678dc8a87,1,credit_card,2,63.27
0071ee2429bc1efdc43aa3e073a5290e,2,voucher,1,92.44
1d99187d9f0f50da550071fbba6d50c2,1,credit_card,2,112.70
f95e68e0a929684e9e406ad28d6604a3,1,credit_card,1,157.22
1b15974a0141d54e36626dca3fdc731a,1,boleto,1,2202.40
fe7d49cdcf690228d8d476caf24ef2d5,1,boleto,1,82.98
3f42893ac4bf0ff60f79ff701a65d0fe,1,credit_card,6,62.59
0580802ab0d4809dc16b4c9002c01a27,1,credit_card,4,156.00
c5aaa563ef4b0fd289de861d637f5a37,1,boleto,1,84.65
85d957400258b718b1fcaa00249b3041,1,credit_card,5,57.68
1864e41539736858aa1100d27cf3f34c,1,credit_card,4,186.96
edcaded448abfc7302a12be6f10cbdec,1,credit_card,1,63.10
c96e52fd91fc51921c9ed964b468d9e3,1,boleto,1,62.50
46a9fa5d713a569777fb30562505588f,1,credit_card,2,145.58
49d85b61244a54a41fd61ce06cca96d4,1,boleto,1,130.13
b3a88e8c72e5e7747aae1dfac838de6d,1,credit_card,1,42.69
eac76692452422620996fe5e1a7f8bb0,1,credit_card,3,169.23
38bfa8770aab7482945c44803221107e,1,credit_card,3,203.67
37864e339894159b890ecddc8f7cc55c,1,boleto,1,77.37
e2fcf0dc80d06ac324b2169b7c1c46dd,1,credit_card,5,274.01
e398c7c31ed330a71788d15ed2fce3c1,1,credit_card,4,46.00
ebdda80942c80aa56b15e26ebf8211ed,1,credit_card,1,97.09
8e210b98003eece014e3e650fc111c72,1,boleto,1,135.00
375bb4357db0f08e163905aa4bbd5d7d,1,credit_card,4,119.18
8ccfb0246b9f4b1f0c279f530fa35fcc,1,credit_card,3,35.00
39c1a4a89678bf3fbbcaa3719ba937dc,1,credit_card,1,20.03
041829597c49c92cb66b0e5813936286,1,credit_card,1,135.51
9db5b1ba7f04533533e400a1f2589d66,1,credit_card,3,70.15
d3f44296d90a42d3ec4b52b18654e87a,6,voucher,1,4.65
3950ce59ecfeb14516007ec93453b8d6,1,credit_card,3,192.47
785c89d4e249aa8f0ec838dded807fd1,1,credit_card,3,65.43
8ebbdbcc79e51da16021583a29f2ee21,1,credit_card,1,171.83
98e94d121fb6444de93e426ceeb1e0e0,2,voucher,1,50.00
455f0e2655475e2d69c91c45490550a5,1,credit_card,6,64.10
bd7a1572f0c329c9fa884396b3ac374b,1,credit_card,2,67.57
b8702f50a689621ab21ef200b55a5b8d,1,credit_card,1,42.52
c34a43c027fa7de5cb6c02735ada2ffd,1,credit_card,5,123.68
0665734cec5349770a82280c326abc2b,1,credit_card,5,51.63
6a414822703d8a6aacb01ee832683011,1,credit_card,3,73.15
a75aad2fd41164a516a1257b45670f4d,1,boleto,1,91.18
848b99752538e17e5a48212d76416846,1,boleto,1,51.84
18ed848509774f56cc8c1c0a1903ad7f,1,credit_card,1,65.09
65e0e5b714d6228729c256106d12abd4,1,boleto,1,151.77
d5bd26cb62e49fde71c09ef5039cf2f6,1,credit_card,10,777.24
2db84a082bda455eb1da10727e7ca621,1,credit_card,1,19.78
7af48c3262020f1e61fed763bbe80920,1,credit_card,4,392.02
1cbd4699bdc656606f114d4710bf87bd,1,credit_card,8,312.07
b365b927da19a3d58a252e1c5695c86c,1,credit_card,1,101.73
2da52e987f62fa65e50c6fd5dd8994d1,1,credit_card,6,132.08
de3205739b43c0284c856d5bd725dc55,1,credit_card,5,55.24
d93a680cc497c0df20ea2023a89dc68e,1,credit_card,6,102.28
acc3d23f43622a2ad8db0ee9d65003cf,1,boleto,1,65.71
f7a5aaacd33d456c519fe9934602f152,1,credit_card,1,75.08
7a3dbfe3daed55f0b5f34c4f9e73940a,1,credit_card,1,39.01
324e2258a783f37df70a31a89860114e,1,credit_card,2,60.10
9e7cfc823ef88f92ca66fd57db258c51,1,credit_card,1,189.37
dba741d70126a95feb85435175370edc,1,credit_card,1,86.83
c900c2a8fb7c9834925f3110fd7ed231,1,boleto,1,77.69
41a1702de429a9f03364932da1ff1986,2,voucher,1,44.70
a80b9e4d406b12636bb0f6792cd1862d,1,boleto,1,44.24
4ef685e6dcade551ce14cb3783ca664d,1,credit_card,3,215.05
63d924357f70228a8bb5713b68d3b656,1,boleto,1,166.29
16765dc16804d7fd055e9fd68b14da71,1,credit_card,1,67.53
cdf2839409d0f62e2b2e61b62b72dc16,1,boleto,1,80.21
075a544c5f4ed4bb75f82b160465fe76,1,credit_card,1,220.02
8cee1e77f3ff782a0f7fc304065941b6,1,boleto,1,109.41
592c655cc28e7b2331c58a5db83c2793,1,credit_card,2,42.58
7201d0a0748fe3378ccb9ee146a4d0ed,1,credit_card,1,42.58
a65a939c8b27182743b47a4e02b1e992,1,credit_card,1,31.43
33e70b1305003580be0b34472acce620,3,voucher,1,12.33
5e9539c329818fcbcf5579c92a58501d,1,credit_card,1,67.44
7430885c75f59ac3b7526e69a5a21e98,1,credit_card,1,45.09
356447440f7c0f7fc6bd04c27ed18216,1,credit_card,2,85.73
a452f232f2844160f507c536f84d9ffe,1,credit_card,1,40.63
eeb07aa24e72e434c3a2617822832059,1,credit_card,6,64.10
159071a1852cacb075d31e4ae77aa7a3,1,credit_card,4,1303.50
a0187e7c7bf053267a1187e27e16e58a,1,credit_card,3,184.20
9ce475d5a0f449a5b6f9c86c7e98e331,1,boleto,1,300.36
905295157bd28424f6c3139dcde920aa,1,credit_card,4,106.16
cc798828f930d073a9b9592d56bd167c,1,credit_card,3,117.23
0f4f07de4a8aaaa5b16fef24f10b1d1d,1,credit_card,1,45.53
e0e878e7eefd915b86e8b5714374642f,1,credit_card,8,83.06
4d34da0824213ee7962a5c5ed32b3f51,1,credit_card,3,36.78
4200e64fc68666999e2a696dfb2661a1,1,boleto,1,126.54
c3a5f9a1e22066b7cb175e1efa5b28bf,1,boleto,1,89.88
08ccf73c206d15fd2668cdb6f32b5e04,1,credit_card,1,35.69
a57c6259d5cafde1c31730d942b2d5de,1,boleto,1,742.93
6feb1191d85c6196e2dde76966fdb45a,1,boleto,1,147.31
ca4d9163f73c29c767a726571e8baf23,1,credit_card,1,59.00
ecbfdf489fbd7cfdb3598186d8891670,1,credit_card,2,97.33
9f42ba3ab7f23f1ce0a717cfc841a9ab,1,credit_card,2,41.09
52a17b4eb2b183eebabe108b91962001,1,credit_card,1,58.74
a9a71d9344772c405bfeb378bc587215,1,credit_card,6,92.80
d94353ea4014f1fc7b6eaadcc9c90fe7,1,credit_card,1,40.99
b6b5fb0fbf0d0f55fc382e3857520a1c,1,credit_card,1,165.66
0f02ea56e4c9e7d30adb19a0c3e07b02,1,boleto,1,86.02
0c83ca3fc3a83bd059a1834a8ffeb917,1,credit_card,1,121.61
0dba8cb0559eb37cc0217a28496b5f07,1,boleto,1,72.85
b8ba908a9b1931ca2008a76e2efbb62d,1,credit_card,6,129.54
771a363b396b10de7dd9984f3204a7a5,1,credit_card,4,45.00
b800afd0307bcea5536222116e3d7a4b,1,credit_card,3,862.10
ef9ea4b4cada599cd536834c525d980b,1,boleto,1,323.68
7fb13f3c0c951e4748c6962b0261a580,1,boleto,1,120.09
4ed7c2d75d3cc4d2c1c0d941388640d7,1,credit_card,1,109.02
55d40b74667b0d1f5331a4724b9efd69,1,boleto,1,37.77
dabc3532f4548867a4095bb24ad1f66e,1,credit_card,8,1555.23
58a4c696515fef3e9c865e1a70b950d1,1,credit_card,6,163.79
8d2bf5a428d30fa82c85d57bea01159e,1,credit_card,3,281.26
7af39c02428c4dfc3c4addfe65198837,1,boleto,1,111.02
afc652a59f20b96fbf7c8e5bb1a6c1f1,1,credit_card,1,77.18
68887b90a91e3d256872f6a54a90cfda,1,credit_card,4,174.75
29150127e6685892b6eab3eec79f59c7,1,credit_card,8,335.48
06ffc260a153bba52d82a18f91e8f760,1,credit_card,3,165.80
1250f8fc1f64f9c63ea3cd35c0a36a85,1,credit_card,2,158.30
e1cbc1e8c3204aaecc891d1392f7b4d7,1,credit_card,5,416.54
d1e0a6cc55d1db3058bb6803fc08ccc3,1,credit_card,1,69.73
4e71292813192531d46de4a94b8ba881,1,credit_card,1,85.36
f9de1c701fad751fa78834d2eeefe251,1,credit_card,3,157.21
564252847a480a1317340b48e2001bc0,1,credit_card,1,73.15
59ee425a0f0cd825c79aafe5990b7bac,1,credit_card,3,76.17
0b252b879dbab76b4730df79aeb1778f,1,credit_card,3,33.40
34460fd86afdbe00b34351b5187d1519,1,credit_card,4,83.23
96caea89f911608c4d05f012e3c4efa9,1,credit_card,1,369.60
f30cdd89599d62694b4926d9e38ea3e7,1,credit_card,5,54.13
f58228001d45c09c8447ef1f2fa6a2df,2,voucher,1,47.74
5985f136ead106b6ca5c2bf3f76b5874,1,credit_card,2,143.02
837227f97fa1b842e41273e07cf3e350,1,credit_card,1,27.75
4fb03ddd24b3d883bf20f5f196c53890,1,credit_card,3,42.58
3d7376c0f2e3ca72f4bd82000af41d7d,1,credit_card,1,51.66
f1c179e3b024edd6b12fa92fb91590a6,2,voucher,1,146.31
2e34b63e02ca9057558368f63f08b3c6,1,credit_card,1,35.00
fe2d73eb11a3d7eeea4e897f8ce8eb59,1,credit_card,1,80.73
82171257a2cb92f1a042bbca64864a08,1,credit_card,3,115.91
a87ef9e0075f9e9636d1b1f3162aff06,1,boleto,1,109.81
0a10c45a73c3213a1499c3989973849b,1,boleto,1,102.23
2ff5a9a440a7153c1eb3651f16f631c4,1,credit_card,5,58.59
b86ec88f5bffbf1f61fb5daed332e355,1,boleto,1,60.72
466956eafdf33e09b80a44e188ceb5b9,5,voucher,1,9.46
9d10088c30388865cc0ea9b722e5d775,1,credit_card,4,45.37
72356c7f42069d35de8cdab7e6ec6b6f,1,credit_card,1,36.15
b84a7eeb925e2c96bd6cd7796394ece5,1,credit_card,1,99.74
15f87e8764a5e47beae5ebd7eb815397,1,boleto,1,57.68
d395475d71e6042e654407cef55e3c47,1,voucher,1,34.27
51712e0d3d1de647e512d95dccbe5a93,1,credit_card,1,84.57
c0d51e9a78ec5b240836342d1ada7d1c,1,credit_card,1,105.97
ec2fd784a6bc14996f88cf0c9155e65a,1,credit_card,3,300.74
60e2e89624c1d0711e325baf34fe2327,1,credit_card,1,90.19
589a75d918fe423a0cef1540688e2705,1,credit_card,2,112.89
a3fffd40f08c6e4ea8a775049b285222,1,boleto,1,134.59
b0bad9219303b3fcea179db39243f615,1,boleto,1,100.34
71cc257b20c7f9b439b625fa41c3fb36,1,credit_card,1,154.75
c261c57774808b333866f1957d4f8ebd,1,credit_card,1,76.78
4ef17302794696ffb96bbce3b81d3030,1,credit_card,1,96.22
936a199847ccb47438d3ae454d5e18d1,1,credit_card,4,45.09
29062384ce4975f78aeba6a496510386,1,credit_card,1,249.08
22c129d6b11c5113aafece4670d8719d,1,credit_card,3,56.92
b81af501c9ae710ed9968a6018400a09,1,credit_card,1,35.00
449f3475482b3e2a83e3d08eaa99d77c,1,boleto,1,121.37
95573e80e3966d4340d792f4f6c865b7,1,boleto,1,155.33
5366d1bcf7e5ea4eee3743562bb39aa4,1,boleto,1,32.10
a548910a1c6147796b98fdf73dbeba33,1,credit_card,1,88.09
511629b91fcfb73e2e7ee747102a9ffd,1,credit_card,3,170.01
338d51c0465ed6b6de1c296960745fd9,1,credit_card,1,38.01
80aa2135c5b3fe41dc3d30aa45bffc92,1,credit_card,8,625.18
eb785b1fc66ac703e6801aef45d2397b,1,credit_card,1,42.40
bc2aaf9052c275755277fc017f9a496e,1,boleto,1,49.34
2f7ba623f95dc3038a0a6ffd1ff0ee05,1,credit_card,5,227.81
f015cd11f6ab9d3d6834ee99ad9bc7b3,1,credit_card,3,163.25
ac4c31fcb560d160001849fc155285c3,2,voucher,1,38.75
c4dea722964c1f4d4a32417dd68947b2,1,boleto,1,87.80
a36b30ffa314719ec4905208a46387cb,1,credit_card,6,179.90
03ce210a1614bb5a5bd3f4e3296840a1,1,credit_card,4,558.16
a35a89e3ad801a6af8bdc4ecf67e0611,1,credit_card,1,98.14
adb1748adc3299b13377d760724388f8,2,voucher,1,3.57
ea5a5e11ad8f97f731325b326cc2f3e5,1,boleto,1,65.71
f198341e6128bab227040b4a8a587b29,1,credit_card,1,138.53
4f709a231b1d99a9e12f4f86f458dbcb,1,credit_card,8,368.11
18b0e5ee71617b58ca825b6ea8d94255,1,boleto,1,68.73
bd414233109bf4490d08e418ca8b3226,1,credit_card,1,55.01
c118358030a8414b5f5f8429c4f368e0,1,credit_card,2,219.21
a0e5e8a92adebf62f063487d7af24fb1,1,boleto,1,41.72
d59cc61c2dae8aad29577564430a4e6b,1,credit_card,8,83.88
3eb107cde8cec14d216034ea9fad2866,1,credit_card,1,102.03
6e0773d1bf763019a9e1bfc1703f1aa8,1,credit_card,1,185.85
9d77978d536fd7c6ca5ec414b63e1459,1,credit_card,2,87.23
33711ce52ccf7b8dcb0deaf37f573d32,1,credit_card,4,121.07
d34bae2145edd5228bf4d92832988284,1,boleto,1,61.59
0ceeef56025eee22241c8d510ada51a7,1,credit_card,6,67.50
ab194c51be87821af6822d75c47a7efd,1,credit_card,1,51.01
d6a6d6c3e46448b6189d13089ab4cee8,1,boleto,1,184.93
b844add966de00013e16ef47fcad17c5,1,credit_card,1,44.00
115778b69ef3f8bece387ae594bcecba,1,credit_card,4,111.19
7de7f006c92939fa56c701362b611030,1,credit_card,8,428.49
f4f6ec218c3835f1f37fd926a6f6124b,1,credit_card,4,80.90
013bc77d3ca5fba084a241fdcb307393,1,voucher,1,19.37
cac853d40d32850dba1ccff2c9f17269,1,boleto,1,307.79
cf24aa38581b80bec680b5ceb9fb3085,1,boleto,1,179.84
a3edebd7492a607266af222e43e6cbc2,1,boleto,1,168.20
ced791864a1478d28bc041d61f8ce2f4,2,voucher,1,7.58
f1c179e3b024edd6b12fa92fb91590a6,1,credit_card,1,38.62
9aeb1e41ad6d0b90e6342fc5bf592276,1,boleto,1,42.68
0fbcdf8a6cf235b555a916e0ade5ef07,1,boleto,1,77.55
1cde9001045df230785548237295c58b,1,credit_card,10,125.16
a8b7b51948bf9deabad95734d8470c5f,1,boleto,1,68.12
ac5ad4cfc85f922013597f80a6c59099,1,boleto,1,263.24
69cd806f54b86ec97dfbc6e717691e86,2,voucher,1,14.98
b3e1af57e0cb89557abec0fd31d47c37,1,credit_card,1,49.01
914b9f8c467264d57ba0df4ee274dd0e,1,boleto,1,146.07
d47de9b5f1b4feb44d50ca860da9cce3,1,credit_card,1,161.86
1987cfc8b059cc8a49d362fc64598db0,1,credit_card,1,69.61
0347e77ba3ffb1d21339231e1f882b5c,1,credit_card,2,165.04
6f95997d009a6c89f18029f779a6de56,2,credit_card,3,82.29
df2d37051bb54c7c7b2fe0d2999f0f08,1,credit_card,1,60.76
de72d70497698d2416dc47712bbc7678,1,credit_card,1,224.71
97bf52f3429b21123c9465fecfb66162,1,credit_card,1,60.00
54222af95be89a263082f3998e8bf8a0,1,credit_card,1,127.53
615774e695ab140dcb5e1c0aeb15b9cc,1,voucher,1,92.19
e7ce9b9f4c61af74340791cc36964dd8,1,credit_card,1,56.05
6057795be8cc4b91b447f81088a07594,1,credit_card,8,308.13
cb6257603930f3618def090a02e57d92,1,credit_card,10,207.57
8b4116b3c788f8fc49c7d5089ad2450d,1,credit_card,2,119.48
a31cd1f2ccad0246f0517f09035a1d36,1,credit_card,6,200.02
d5cbbe1602100752cd72f9630321613d,1,credit_card,1,29.35
20873a0e73e84e84c27c058b60a2e9f2,1,boleto,1,65.10
701a4ca3334d676567d4e5016a02cac7,5,voucher,1,42.42
917a1e55e47868301492b1f8f765a6f8,1,credit_card,1,37.77
55b2ad4123def9f023f3196c460badca,1,credit_card,2,139.98
87b314ae9dc134ce22cac9d7d3be2678,1,credit_card,1,27.68
85e82878a7121ee2d2018b2299b7915e,1,credit_card,1,50.01
66d8a3a22419ac03fa5c0219f3db61a0,1,credit_card,6,186.30
01946da9e2db8bab61d79296c037ee1f,1,credit_card,5,114.84
c28678c5474dd180becafdd64fddac7d,1,credit_card,1,27.85
123eb6c42fb774382bf82e6a332af592,1,credit_card,1,37.27
fd02009200e89316d5b945b9e795ad7a,1,boleto,1,72.28
64958fed45ad3cd3b84be03fd9ac01cd,1,credit_card,3,56.85
28cf6655a339bec298464ed6ac5b4550,1,credit_card,8,188.60
441c901e2503e4802ab098944bf13df6,1,credit_card,10,119.84
d74d166d79f774ff367bfa387478155d,1,credit_card,4,50.98
f84c7f94a29cb1d53dc607284d5bae9a,1,boleto,1,36.00
a27b4da2e65922358bc9573acde625be,1,boleto,1,106.85
d1a26dc0c31e929049044b86a868c08e,1,credit_card,1,51.34
91d3db538cfff9a4f1cd5d5ad9481b05,2,voucher,1,11.00
a7e71dd247a252f0f215e6230cdd5d1e,1,credit_card,1,53.72
510c4dcf778854ea5671c1eeacf41880,1,credit_card,10,261.46
9ceb39f6dd30ca18e40696a0ea01d09a,1,credit_card,3,65.00
94fc0c5ebf3d2669b2653019706ce767,1,debit_card,1,33.09
41a75aec932b24ba50e98ba8b50b625d,1,credit_card,6,61.33
6385ad73102c7c147e1d5c294fbef8ef,1,credit_card,1,38.80
b7cf59f6158a9fd83ee0c75e95c65af0,1,credit_card,1,113.15
7fc849fe7b19291b174ea1ab2a8759a5,1,credit_card,2,46.82
1e9fe7f88eb9a4b4378f7e80d37855a0,1,boleto,1,111.26
5478185613d8f2fb7192968eb77c141e,1,credit_card,4,224.71
c9e99f4780a721d1f0b532ca7f1c00d5,1,credit_card,2,164.70
a29361cea3ac5ecb55cfc2c64b6c339a,1,credit_card,1,329.58
6fecd5746cec8c5a214bad4a6e67d7e3,1,credit_card,1,45.98
327ee18cf93b73d75911ca52f0c73ed4,1,credit_card,3,205.47
85c4170fce54fdeff14d1bdfbc01ccb5,1,credit_card,1,33.75
daf946e879dab6e7e6b3f968297c3fe3,1,credit_card,5,56.78
259e299cc556bb5b8d8412cbbc257306,1,credit_card,3,78.70
25a36e7aae91280c6b8a389ba7585046,1,credit_card,5,86.74
e3e77a472278ddd0f93e5b1391db15bc,2,voucher,1,97.50
cc07a8fdd3a8e94d683c8142a117dbc1,1,voucher,1,137.60
f779310b7f128b2b1eebc444c867c5cb,1,debit_card,1,42.58
18fda8c87fb70dfe4ab751acd63e39ff,1,boleto,1,222.80
ca03e4a81e799aa7d57d3c2c3401319e,1,credit_card,1,37.78
fb260abf14e47c95a0b19acb1ab3ed43,3,voucher,1,14.06
54f0988d1c9f5f7f90410c09b2cbc6e5,1,credit_card,2,70.14
df14f6645d1232e2c0e88fd8566e0a87,1,credit_card,4,117.85
54e30fbd73b01605796983a14e438a57,1,credit_card,1,115.50
314c573c3c333b3bfdaf1b7821642d39,1,credit_card,1,48.00
20fcd5f81a0ec6102a9e4f1bd4c7c403,1,boleto,1,113.62
7a78a9a8b6fbd55b017d8d8da0e035ff,1,credit_card,7,176.33
da9e49f2e3064ed64f05c5f9e32ec773,1,credit_card,2,185.11
306151d434933050d958f0db23e970a7,1,boleto,1,28.41
aec71ccc28288ed6d9a47be44c78fa3e,1,credit_card,1,31.38
ebea8104943b8d26ee8aa3dd8f705241,1,credit_card,1,28.18
aeb280e267d4fcf5e2c8da2cbd0ef890,1,credit_card,2,28.59
4f8d15bb2a3dda4bd3ce42216c330059,1,credit_card,1,327.96
215e5ab8d123b9e04a3c1185d90fe780,1,credit_card,2,29.68
14ac5864dbbe7ea0f936884e43b16fa3,1,credit_card,8,211.89
d3f44296d90a42d3ec4b52b18654e87a,2,voucher,1,9.20
c0e51d78b3b0a4b699f7ff3f09826524,1,credit_card,1,87.64
02645c905eb7d1591a679f9bc3b669fd,1,boleto,1,20.55
b7bef020492af2903362c33783ad4e38,1,credit_card,3,368.60
6d6c3ad8291ffb9fd855faa127500137,1,credit_card,1,224.17
701a4ca3334d676567d4e5016a02cac7,2,voucher,1,7.25
853927b32b0ebc007ece729a314338cd,1,credit_card,3,214.05
ada1a38681627159c9618c5c7f047885,2,credit_card,5,83.15
5f53ad559baa843298f7772942dbc6fb,1,credit_card,5,165.71
fbefd1a1d596025d72cd7cbf21c4f804,1,credit_card,1,45.31
80f94a476554543da8d73964e2486102,1,credit_card,2,29.78
14efd3877d76587691ac8f854125c31e,1,credit_card,2,80.15
153a0c506e50c26d2279e2ba4187f892,1,credit_card,6,110.69
a13c2dd333f7fc6e2cc260f2e307ae0e,1,credit_card,2,177.49
